date,average_temperature,rainfall,weekend,holiday,price_per_kg,promo,demand,previous_days_demand
2007-09-15 08:23:26.738649,12.823793208510217,9.486641369109108,1,0,0.5812365448803786,1,1657.6432009040884,1156.2578989910992
2007-09-16 08:23:26.738647,18.146871489687292,4.843443952901211,1,0,2.8140385077730814,0,1350.6851317749533,1657.6432009040884
2007-09-17 08:23:26.738646,31.31823682512207,6.750824078662906,0,0,1.3566843794886878,0,1252.2487811724952,1350.6851317749533
2007-09-18 08:23:26.738645,14.150638744238305,2.0645550510683988,0,0,0.9553248493439074,0,1170.0004219476232,1252.2487811724952
2007-09-19 08:23:26.738644,22.06195833556687,3.872700465994001,0,0,1.8027874597958187,0,1079.020496382303,1170.0004219476232
2007-09-20 08:23:26.738643,23.77576416567278,2.9147278726666603,0,0,0.9301760441930235,0,1259.6366241669161,1079.020496382303
2007-09-21 08:23:26.738642,25.06293881250646,9.777167485211502,0,0,2.875613421104579,0,1123.6390084398913,1259.6366241669161
2007-09-22 08:23:26.738641,20.891628113637136,5.035530534575916,1,0,2.269801225261351,0,1377.1126600953455,1123.6390084398913
2007-09-23 08:23:26.738639,21.808027203341148,16.209750252377724,1,0,1.3836059371995688,0,1423.1714275161457,1377.1126600953455
2007-09-24 08:23:26.738638,31.650026074238045,4.525269158375827,0,0,1.7686799136308349,0,1164.654724654764,1423.1714275161457
2007-09-25 08:23:26.738637,23.442156866489093,0.8058609227257323,0,0,0.5707082772249635,0,1186.2702168455912,1164.654724654764
2007-09-26 08:23:26.738636,22.11474316511455,1.2661556322561898,0,0,1.64718903646436,1,1297.4816442881422,1186.2702168455912
2007-09-27 08:23:26.738635,18.33262084556379,6.739990068534379,0,0,2.5724645222713165,0,1128.0692784253583,1297.4816442881422
2007-09-28 08:23:26.738634,24.563573637241845,0.7318236295232882,0,0,2.2402428207003386,0,1098.812567009501,1128.0692784253583
2007-09-29 08:23:26.738633,26.984205410668782,0.1754358694963559,1,0,0.8493562630737898,1,1686.0605133170102,1098.812567009501
2007-09-30 08:23:26.738631,23.61633127755025,6.166912155262776,1,0,2.017084389602457,0,1420.5084256055018,1686.0605133170102
2007-10-01 08:23:26.738630,32.81716922729751,2.1581107360054617,0,0,1.2748627824655585,1,1375.8319673628432,1420.5084256055018
2007-10-02 08:23:26.738629,29.556262978324593,5.631526953184434,0,0,1.2469126566640312,1,1367.8943712493303,1375.8319673628432
2007-10-03 08:23:26.738628,27.76916518033987,3.2582156514540452,0,0,0.9835595606902392,1,1362.1865195513697,1367.8943712493303
2007-10-04 08:23:26.738627,12.301491095815155,4.527082227262674,0,0,1.4278492595780266,1,1304.5416469783493,1362.1865195513697
2007-10-05 08:23:26.738626,33.80621045542813,8.961251440971441,0,0,1.574431272099696,1,1360.1397608442062,1304.5416469783493
2007-10-06 08:23:26.738624,15.588290478749924,0.2581127417366692,1,0,2.635532255012325,1,1643.273156064723,1360.1397608442062
2007-10-07 08:23:26.738623,11.651328957685699,6.978759048347046,1,0,0.5365246810276431,1,1650.155933329377,1643.273156064723
2007-10-08 08:23:26.738622,11.607180264588784,3.5533440133536915,0,0,2.4416545288997673,1,1301.7600010159467,1650.155933329377
2007-10-09 08:23:26.738621,22.133972898949523,1.539219160773463,0,0,1.1951745363611381,1,1324.089168307528,1301.7600010159467
2007-10-10 08:23:26.738620,10.37945808550067,4.233050385503417,0,0,0.9155131854392357,1,1369.2990557193275,1324.089168307528
2007-10-11 08:23:26.738619,25.88513582789545,6.6750808293892465,0,0,2.994694162727054,1,1298.3294089071753,1369.2990557193275
2007-10-12 08:23:26.738618,26.335592916355264,14.299533961539378,0,0,1.0573297121824754,1,1395.5396414969427,1298.3294089071753
2007-10-13 08:23:26.738616,29.189758591167298,1.3743270906335692,1,0,2.7897332930099825,1,1506.327451425807,1395.5396414969427
2007-10-14 08:23:26.738615,16.233554012063674,1.6001260553791963,1,0,2.737053626459507,1,1603.0860519518426,1506.327451425807
2007-10-15 08:23:26.738614,13.86909015368789,4.181556802372509,0,0,2.828427438857362,1,1260.1242306661163,1603.0860519518426
2007-10-16 08:23:26.738613,32.61322934597155,1.1288751482953179,0,0,1.7521024764831745,1,1349.268573938033,1260.1242306661163
2007-10-17 08:23:26.738612,19.137028311930443,0.5266978329810297,0,0,0.6023681383445612,1,1383.9322392724848,1349.268573938033
2007-10-18 08:23:26.738611,24.510432988677124,4.748446423453166,0,0,2.533082952677584,1,1274.78885123538,1383.9322392724848
2007-10-19 08:23:26.738610,22.363925522115803,5.4046572419122185,0,0,0.7386141650853736,1,1348.5700837969132,1274.78885123538
2007-10-20 08:23:26.738608,30.615234047644265,4.068054784561484,1,0,2.118118778711886,1,1510.0960562197954,1348.5700837969132
2007-10-21 08:23:26.738607,22.577278117642532,0.16750777802605382,1,0,1.6428842886089758,1,1642.1495149914945,1510.0960562197954
2007-10-22 08:23:26.738606,26.771346242492438,0.433210675043625,0,0,1.7626687469862639,1,1259.4464542952626,1642.1495149914945
2007-10-23 08:23:26.738605,21.151108457479502,3.327780903185278,0,0,1.9434606569863706,1,1281.6713578741324,1259.4464542952626
2007-10-24 08:23:26.738604,11.258523067526665,1.5311656478030902,0,0,2.5982208105901208,1,1210.2406851816886,1281.6713578741324
2007-10-25 08:23:26.738603,29.628837296317666,17.282269437071466,0,0,2.24580080341189,1,1279.4298423844282,1210.2406851816886
2007-10-26 08:23:26.738602,34.429233249851194,11.272097103310585,0,0,2.3246770312301575,1,1262.2478039293992,1279.4298423844282
2007-10-27 08:23:26.738600,13.2375456619273,1.5692075715683604,1,0,1.4015889390362046,1,1563.3712802404284,1262.2478039293992
2007-10-28 08:23:26.738599,10.632952479377144,4.429747924277885,1,0,1.821677464512745,1,1594.3792437026516,1563.3712802404284
2007-10-29 08:23:26.738598,25.32274795589001,1.486818369396423,0,0,0.5236307844819735,1,1349.2979250504065,1594.3792437026516
2007-10-30 08:23:26.738597,10.92079474955222,0.7759518108308547,0,0,1.0686694700693549,1,1341.0267805881815,1349.2979250504065
2007-10-31 08:23:26.738596,31.979138487747246,15.224945577892232,0,0,2.4800207441796767,1,1267.7136240108555,1341.0267805881815
2007-11-01 08:23:26.738595,33.0130664046952,11.744791110722163,0,0,1.0786496040376283,0,1243.5122362897444,1267.7136240108555
2007-11-02 08:23:26.738594,30.411808112353285,2.715095354965666,0,0,1.6240379653428412,0,1035.84450345667,1243.5122362897444
2007-11-03 08:23:26.738592,23.971565217583112,1.1618934590637748,1,0,2.709346012614985,0,1357.2680537602016,1035.84450345667
2007-11-04 08:23:26.738591,15.230447783067172,14.759968970229508,1,0,1.4822709183818192,0,1357.3807335040806,1357.2680537602016
2007-11-05 08:23:26.738590,25.813047670772495,1.1884539444640159,0,0,0.7002432004800544,1,1300.7250412113872,1357.3807335040806
2007-11-06 08:23:26.738589,15.411269073238861,0.34721736690108035,0,1,1.8058300860394798,0,1115.6550039301817,1300.7250412113872
2007-11-07 08:23:26.738588,16.055031193196072,11.949817594128051,0,0,2.0488044977218323,0,1098.5874259238465,1115.6550039301817
2007-11-08 08:23:26.738587,17.84403336185514,2.5154097172180254,0,0,1.3773466990478949,0,1149.7900540266892,1098.5874259238465
2007-11-09 08:23:26.738586,10.997328360162308,5.113095216010302,0,0,1.0707659373959664,0,1067.472561383813,1149.7900540266892
2007-11-10 08:23:26.738584,23.938396800136474,6.628211213354993,1,0,1.7451126367385879,1,1667.9322573643046,1067.472561383813
2007-11-11 08:23:26.738583,23.684968611981347,4.517900087985719,1,0,1.452327131127388,0,1442.261628757008,1667.9322573643046
2007-11-12 08:23:26.738582,14.43116012323845,8.347306906726686,0,0,2.644080381113598,0,1001.8262677001873,1442.261628757008
2007-11-13 08:23:26.738581,16.96015765395147,3.078344453362857,0,0,2.01017877135787,0,1136.9721858682278,1001.8262677001873
2007-11-14 08:23:26.738580,13.19727350639349,3.1745642002157477,0,0,0.7594424186741405,0,1186.3632778183692,1136.9721858682278
2007-11-15 08:23:26.738579,18.744782730137622,1.5031749489792154,0,0,2.582637666228694,0,1038.5335960082093,1186.3632778183692
2007-11-16 08:23:26.738578,10.625317247956971,2.260353281576946,0,0,2.4828889153351232,0,1083.3580514364967,1038.5335960082093
2007-11-17 08:23:26.738576,21.763093630039833,7.103301981682007,1,0,2.1370424207878784,1,1636.6909967603303,1083.3580514364967
2007-11-18 08:23:26.738575,24.921673450585423,2.330143330718909,1,0,1.3263570160454656,0,1468.193234143739,1636.6909967603303
2007-11-19 08:23:26.738574,18.94349133419194,2.152658951211895,0,1,0.8527529443439549,0,1165.430563945261,1468.193234143739
2007-11-20 08:23:26.738573,17.913604415832367,10.654669381813571,0,0,1.3447204412172535,1,1446.5285238886252,1165.430563945261
2007-11-21 08:23:26.738572,19.020793913214007,5.8552434802018505,0,0,0.9116981430835264,0,1134.4746133018969,1446.5285238886252
2007-11-22 08:23:26.738571,15.3861851118143,6.030152831668175,0,0,0.7436335617162726,0,1170.288580344458,1134.4746133018969
2007-11-23 08:23:26.738570,32.7751465421171,1.0789361594143025,0,0,2.8668359553469323,0,1041.26079789206,1170.288580344458
2007-11-24 08:23:26.738568,12.067055264456702,4.187184528284703,1,0,1.0344763318686785,0,1511.5150870272253,1041.26079789206
2007-11-25 08:23:26.738567,21.531429107907233,2.000707100216187,1,0,2.7782252652139587,0,1450.5301420014132,1511.5150870272253
2007-11-26 08:23:26.738566,21.664543729980238,0.1653464357721125,0,0,2.787685182094204,0,1033.911697842391,1450.5301420014132
2007-11-27 08:23:26.738565,15.08654578804494,1.514810570116714,0,0,0.9912127506979299,0,1202.743472787208,1033.911697842391
2007-11-28 08:23:26.738564,20.626658114450166,1.3586589023689566,0,0,1.6488719842843889,0,1154.8667765035239,1202.743472787208
2007-11-29 08:23:26.738563,21.422700576276164,3.8973286672811103,0,0,2.747875079066987,0,1007.1934628667304,1154.8667765035239
2007-11-30 08:23:26.738561,22.839119603637062,3.2484766947849932,0,0,0.5701053620911772,0,1123.199180030349,1007.1934628667304
2007-12-01 08:23:26.738560,30.488835035225804,19.031972294931183,1,0,2.7819219993596804,0,1482.547276821003,1123.199180030349
2007-12-02 08:23:26.738559,31.014553019754942,1.7861424863728028,1,0,2.258979248119761,0,1454.2413845553306,1482.547276821003
2007-12-03 08:23:26.738558,28.38746612776806,11.397809739983058,0,0,0.5102165003791843,0,1149.9667357004935,1454.2413845553306
2007-12-04 08:23:26.738557,20.938452266997576,4.306625222293042,0,0,1.1699752602274214,0,1090.191136393474,1149.9667357004935
2007-12-05 08:23:26.738556,17.967367385547384,1.766259142077149,0,0,2.242571852467334,1,1315.7683353765544,1090.191136393474
2007-12-06 08:23:26.738552,15.497828318359074,2.5950047072753253,0,0,2.9497440173383915,0,1062.9795107579087,1315.7683353765544
2007-12-07 08:23:26.738551,10.761733503766798,1.4778479239909301,0,0,2.8084067032994517,0,944.0420457450678,1062.9795107579087
2007-12-08 08:23:26.738550,21.648289309617322,0.7807018904101091,1,0,2.2100093685932087,0,1451.6692883294133,944.0420457450678
2007-12-09 08:23:26.738549,15.376354483018883,1.6985245592206453,1,0,1.041040248639562,0,1484.9301040694584,1451.6692883294133
2007-12-10 08:23:26.738547,10.014829532619801,0.1257577772163931,0,0,0.5552061466203138,0,1115.4162917871313,1484.9301040694584
2007-12-11 08:23:26.738546,29.615191745906937,18.797393403157933,0,0,2.0031587931071004,0,1135.429903819945,1115.4162917871313
2007-12-12 08:23:26.738545,22.47758486711342,4.8685682616194095,0,0,0.7071829802739028,0,1138.6629432544494,1135.429903819945
2007-12-13 08:23:26.738544,10.191715361143496,8.56382449005717,0,0,1.741399583945423,0,1053.2180232735245,1138.6629432544494
2007-12-14 08:23:26.738543,20.607495369789675,0.5501215227612846,0,0,2.3171591674912695,0,1055.6335923766371,1053.2180232735245
2007-12-15 08:23:26.738542,12.1248897817431,4.091178784667405,1,0,2.66492594616596,0,1299.2877996924378,1055.6335923766371
2007-12-16 08:23:26.738541,23.594121243075794,28.602556968777925,1,0,1.630395783936056,0,1387.6748229043212,1299.2877996924378
2007-12-17 08:23:26.738539,27.523592715724572,3.907033902206364,0,0,2.093098303847472,0,1156.5251771672342,1387.6748229043212
2007-12-18 08:23:26.738538,19.791457400303663,5.599740416872308,0,0,0.7670058870824293,1,1326.8322756913387,1156.5251771672342
2007-12-19 08:23:26.738537,23.126894469879268,14.379429929168095,0,0,2.387858507212762,0,1098.0991736623816,1326.8322756913387
2007-12-20 08:23:26.738535,13.18722205289915,3.409479901865937,0,0,1.446372643202666,0,1079.168884198985,1098.0991736623816
2007-12-21 08:23:26.738534,32.86277254054261,8.812697174497284,0,0,1.3927225354241326,0,1086.846515365948,1079.168884198985
2007-12-22 08:23:26.738533,32.21784582350726,2.273914933742555,1,0,0.6489054322848454,0,1388.2239791782854,1086.846515365948
2007-12-23 08:23:26.738532,24.844697840399718,2.295070239397884,1,0,2.090101765084605,0,1378.660260728319,1388.2239791782854
2007-12-24 08:23:26.738531,25.22739300076264,8.940625351136942,0,0,0.702402206211944,0,1163.4910208779497,1378.660260728319
2007-12-25 08:23:26.738530,19.025181779849248,8.186213250522858,0,0,2.3684681114782244,0,1152.715544794,1163.4910208779497
2007-12-26 08:23:26.738529,25.908731930876137,6.524194476998626,0,0,2.089376684287901,1,1327.9875245468359,1152.715544794
2007-12-27 08:23:26.738527,10.648730031596983,10.473269927960189,0,0,2.6933205910056675,0,977.492114425089,1327.9875245468359
2007-12-28 08:23:26.738526,13.916972254816494,8.323593855252218,0,0,2.7780873182259875,0,977.876535051912,977.492114425089
2007-12-29 08:23:26.738525,13.322772884061962,6.198965526473373,1,0,1.5166856627938845,0,1486.5456017823835,977.876535051912
2007-12-30 08:23:26.738524,31.960398104621852,0.6098927831800726,1,0,1.2754597418053575,1,1572.8710123765602,1486.5456017823835
2007-12-31 08:23:26.738523,27.745310868347556,3.0773687681737645,0,0,2.1849578325196557,0,1099.8146693181695,1572.8710123765602
2008-01-01 08:23:26.738522,29.5356010388294,12.448054589256753,0,0,1.9894018765719177,1,1347.1594187231278,1099.8146693181695
2008-01-02 08:23:26.738521,10.104568960066038,4.975735992016935,0,0,1.8248458528245926,0,1121.2239313373916,1347.1594187231278
2008-01-03 08:23:26.738519,20.318339061146673,2.354134325750692,0,0,0.6321527903891554,1,1387.5216087641893,1121.2239313373916
2008-01-04 08:23:26.738518,10.665509199186829,14.853741510578924,0,0,0.944566861258978,0,1244.5218820762166,1387.5216087641893
2008-01-05 08:23:26.738517,16.036833540976254,10.5365453757579,1,1,1.8771463089744662,0,1411.134886716499,1244.5218820762166
2008-01-06 08:23:26.738516,19.92590245310935,0.2972745312561142,1,0,2.0008294079148365,0,1450.3319782528456,1411.134886716499
2008-01-07 08:23:26.738515,25.80207309017491,4.101437872343739,0,0,1.6346804610551464,0,1272.0785217320913,1450.3319782528456
2008-01-08 08:23:26.738514,20.94132691830786,11.975810393211175,0,0,1.353014027964988,0,1187.1704295583115,1272.0785217320913
2008-01-09 08:23:26.738513,25.72897297076716,0.36527259136087226,0,0,1.2296741624662477,0,1124.023493023055,1187.1704295583115
2008-01-10 08:23:26.738511,22.61918555812303,13.582424584920734,0,0,1.9384491239121004,0,1136.3402041613774,1124.023493023055
2008-01-11 08:23:26.738510,23.29153787550105,4.487095061461519,0,0,2.618504191872561,0,1038.2938515696676,1136.3402041613774
2008-01-12 08:23:26.738509,21.708940966306812,2.0399759165478573,1,0,1.5753855382140278,0,1394.5904059727104,1038.2938515696676
2008-01-13 08:23:26.738508,23.851905802086076,24.456814575909732,1,0,2.779733588219877,0,1512.5532455820087,1394.5904059727104
2008-01-14 08:23:26.738507,17.221157212954072,6.749742535122718,0,0,2.8849631249720553,0,1112.2809952432506,1512.5532455820087
2008-01-15 08:23:26.738506,29.608416737450373,2.9117363623805375,0,0,1.1042902730104496,0,1136.8575401674677,1112.2809952432506
2008-01-16 08:23:26.738504,23.260193004956754,11.466310371694329,0,0,2.142768564392,0,1187.2661536814642,1136.8575401674677
2008-01-17 08:23:26.738503,24.40929613117146,0.17732323415910223,0,0,0.6181353814788458,0,1228.5842199457304,1187.2661536814642
2008-01-18 08:23:26.738502,30.530803349700026,0.03216113200845714,0,0,0.5921487970272165,0,1185.145951470316,1228.5842199457304
2008-01-19 08:23:26.738501,27.038558704621394,5.7812795513702095,1,0,1.6321195339889023,1,1621.717657975008,1185.145951470316
2008-01-20 08:23:26.738500,21.615994290001442,3.760762250968642,1,0,2.9030438214504897,1,1529.3499309044837,1621.717657975008
2008-01-21 08:23:26.738499,18.519939196918287,4.532123752975686,0,0,0.5279136849786875,0,1300.9231029086482,1529.3499309044837
2008-01-22 08:23:26.738498,19.70269802409669,2.3563461870914537,0,0,2.5371480827317994,0,1052.2497956336483,1300.9231029086482
2008-01-23 08:23:26.738496,32.81302826721009,16.70510558150435,0,0,0.9908220937570217,0,1180.8130495881007,1052.2497956336483
2008-01-24 08:23:26.738495,13.758642307267884,1.0465627380453164,0,0,2.1713213639125337,0,1120.9959311727066,1180.8130495881007
2008-01-25 08:23:26.738494,24.392028166100676,5.545450971439033,0,0,2.184517225596902,1,1317.758502139015,1120.9959311727066
2008-01-26 08:23:26.738493,14.004719770722183,6.163155976051248,1,0,1.7185612377934847,0,1425.276857598297,1317.758502139015
2008-01-27 08:23:26.738492,22.961664954831846,0.3137755443001591,1,0,1.3183094428762026,0,1453.2501968747724,1425.276857598297
2008-01-28 08:23:26.738491,23.355965141771094,0.6071878618405512,0,0,0.8279877423554726,0,1186.031439816106,1453.2501968747724
2008-01-29 08:23:26.738490,17.289197874951363,3.349390328584186,0,0,2.5275138299289477,1,1324.1996466913406,1186.031439816106
2008-01-30 08:23:26.738488,24.071250846860288,3.058608400594824,0,0,2.418776260669567,1,1255.9990887344525,1324.1996466913406
2008-01-31 08:23:26.738487,22.023150694935932,1.961723649814264,0,0,1.8358510247907955,0,1200.4839514203895,1255.9990887344525
2008-02-01 08:23:26.738486,23.667570235457166,2.0410058588143696,0,0,2.1923911102365885,0,1043.1408117555318,1200.4839514203895
2008-02-02 08:23:26.738485,33.29672725623779,0.15218230825398826,1,0,1.3528657034195115,0,1580.5777098899043,1043.1408117555318
2008-02-03 08:23:26.738484,15.433738571154805,1.4402324352508964,1,0,0.608270359066032,0,1600.0355280180374,1580.5777098899043
2008-02-04 08:23:26.738483,15.898773435911803,4.115277175088744,0,0,2.9161292356899184,1,1308.6049094880502,1600.0355280180374
2008-02-05 08:23:26.738481,34.662927407890585,27.472467796833758,0,0,1.064368638189422,0,1213.0929259751358,1308.6049094880502
2008-02-06 08:23:26.738480,14.836032613397235,1.81963645481267,0,0,1.9652582263497411,0,1248.7713608608449,1213.0929259751358
2008-02-07 08:23:26.738479,25.220220816364225,3.7898991964177235,0,0,0.6092379161648345,0,1178.8445807375256,1248.7713608608449
2008-02-08 08:23:26.738478,23.793731597839802,7.413416295209165,0,0,2.5405945492700996,0,1080.7359006002698,1178.8445807375256
2008-02-09 08:23:26.738477,29.284997032481332,7.399043159384712,1,0,2.819606718407863,1,1668.7074057667458,1080.7359006002698
2008-02-10 08:23:26.738476,18.382303782258226,0.35427893097851465,1,0,2.647721942708436,0,1406.3231015699998,1668.7074057667458
2008-02-11 08:23:26.738475,25.803962009945824,0.6416495633303658,0,0,2.2907280413100937,1,1261.9829769729529,1406.3231015699998
2008-02-12 08:23:26.738474,15.94750252880475,5.816290956300674,0,0,2.3142356314904458,0,1135.8627678232574,1261.9829769729529
2008-02-13 08:23:26.738472,17.537834053573533,2.5888841583021582,0,0,1.0545591414940145,0,1191.4075141664666,1135.8627678232574
2008-02-14 08:23:26.738471,30.487804404667333,1.7906018659568055,0,0,2.5460018259749897,0,1149.2002361438329,1191.4075141664666
2008-02-15 08:23:26.738470,20.264962227085494,3.7904149137511256,0,0,1.006660262033888,0,1192.192861152407,1149.2002361438329
2008-02-16 08:23:26.738469,15.667790353296514,3.524592610937167,1,0,0.7687961392010051,0,1561.9868951347753,1192.192861152407
2008-02-17 08:23:26.738468,33.297105758965856,4.882396844702479,1,0,2.914448160569884,0,1450.538182617782,1561.9868951347753
2008-02-18 08:23:26.738466,16.004647882132986,1.3984820366033595,0,0,1.0430094343545742,1,1395.6583761797572,1450.538182617782
2008-02-19 08:23:26.738465,19.06405078265554,9.031471456331023,0,0,1.234465015103938,0,1146.3787322210792,1395.6583761797572
2008-02-20 08:23:26.738464,13.372429144884102,6.330007106176998,0,0,2.71904979958539,1,1370.3905042427589,1146.3787322210792
2008-02-21 08:23:26.738463,10.504695286945719,3.679140523591416,0,0,1.6381326100202538,1,1430.2614659622427,1370.3905042427589
2008-02-22 08:23:26.738462,16.821125519661663,3.5044069647602334,0,0,1.7049495071150054,0,1117.6310809213305,1430.2614659622427
2008-02-23 08:23:26.738461,16.17202047376568,6.932661713888115,1,0,1.3318050569930269,0,1501.1158046462124,1117.6310809213305
2008-02-24 08:23:26.738459,19.735053023615812,5.585962914992421,1,0,1.9948828234115121,0,1457.348288850653,1501.1158046462124
2008-02-25 08:23:26.738458,28.6033317426384,15.989807168000521,0,0,1.6087798908454125,0,1120.9529682626505,1457.348288850653
2008-02-26 08:23:26.738457,14.043159216240173,4.17790228417978,0,0,2.3819320566055078,0,1085.3532093258332,1120.9529682626505
2008-02-27 08:23:26.738456,32.17862623815928,1.4227508441790633,0,0,2.1759920322780086,0,1152.6682144626454,1085.3532093258332
2008-02-28 08:23:26.738455,18.406009082460088,4.335929716180079,0,0,1.822216036537752,0,1120.9791217874638,1152.6682144626454
2008-02-29 08:23:26.738453,28.667883535392292,11.712952578476841,0,0,0.5375711285155133,1,1391.9777300382261,1120.9791217874638
2008-03-01 08:23:26.738450,14.628746870547529,3.450699457683104,1,0,2.5638140243595613,0,1463.7023622171932,1391.9777300382261
2008-03-02 08:23:26.738449,11.433920542476866,4.2822954592159785,1,0,2.814880689305259,0,1458.5567086087542,1463.7023622171932
2008-03-03 08:23:26.738448,18.812434865068308,4.258775244467236,0,0,2.671644770882966,0,1030.5276101021782,1458.5567086087542
2008-03-04 08:23:26.738447,21.36670321111074,3.670118069927324,0,0,1.268044915263254,1,1387.6083007894802,1030.5276101021782
2008-03-05 08:23:26.738445,33.49860838138448,1.1890654246939816,0,0,1.0058482546900487,0,1236.5291461590773,1387.6083007894802
2008-03-06 08:23:26.738444,29.91264582865562,9.476684608858784,0,0,2.4874927143116956,0,1123.0639972703557,1236.5291461590773
2008-03-07 08:23:26.738443,27.18308566983568,1.4858297861785343,0,0,2.726653557309605,0,1057.121588879358,1123.0639972703557
2008-03-08 08:23:26.738442,14.619912315368897,1.2112802811428924,1,0,1.6525977705307244,0,1544.7328544268446,1057.121588879358
2008-03-09 08:23:26.738441,28.907337736209143,2.6754409503422876,1,0,1.8723381445489924,0,1487.1965430988873,1544.7328544268446
2008-03-10 08:23:26.738440,30.815973650403517,9.659710991716995,0,0,0.8340558002331785,1,1430.687232971936,1487.1965430988873
2008-03-11 08:23:26.738439,18.548716065185786,4.756861393869071,0,0,0.8213407439908992,0,1204.8592090569812,1430.687232971936
2008-03-12 08:23:26.738437,10.260226091267073,3.358381951537575,0,0,0.7262469256779885,0,1201.8143090432986,1204.8592090569812
2008-03-13 08:23:26.738436,28.984015657400555,1.638860064630006,0,0,2.4090182571693415,0,1207.4343225632067,1201.8143090432986
2008-03-14 08:23:26.738435,31.44347599563063,0.9512154340133,0,0,0.8421782195665294,0,1102.186772317704,1207.4343225632067
2008-03-15 08:23:26.738434,10.182401356033415,1.5070620955415297,1,0,1.336733718562711,1,1627.6743922684393,1102.186772317704
2008-03-16 08:23:26.738433,34.19750728007096,3.1700075711163187,1,0,0.5050486703824244,0,1567.374293545618,1627.6743922684393
2008-03-17 08:23:26.738432,19.475249680831134,0.3400353708985488,0,0,2.9498700841295062,1,1332.319732849432,1567.374293545618
2008-03-18 08:23:26.738430,23.28322266488905,20.755465005903105,0,0,1.9631667094534728,1,1367.344055868817,1332.319732849432
2008-03-19 08:23:26.738429,10.463867741011873,8.809274074443675,0,0,2.3945837647476225,0,1091.4160422501693,1367.344055868817
2008-03-20 08:23:26.738428,25.045459639061967,1.2372236113525494,0,0,0.9527308546758853,0,1080.4344440026875,1091.4160422501693
2008-03-21 08:23:26.738427,21.718444979596732,11.998411835954146,0,0,2.980544550202804,1,1260.1062884191376,1080.4344440026875
2008-03-22 08:23:26.738426,19.587880779238155,1.5620403386681163,1,0,0.8438680340470678,0,1544.8545769835653,1260.1062884191376
2008-03-23 08:23:26.738425,26.630056025805125,3.8213819064046026,1,0,2.7405792963473328,0,1423.1860615474677,1544.8545769835653
2008-03-24 08:23:26.738424,19.229374319897968,4.14223079558292,0,0,1.4660437848818408,0,1137.848230653749,1423.1860615474677
2008-03-25 08:23:26.738422,32.793408413642155,0.8826619322919232,0,0,2.4725996390445655,0,1113.7473685000084,1137.848230653749
2008-03-26 08:23:26.738421,16.315788060686025,0.03308536131686451,0,0,1.8592186934429717,1,1384.8886813264187,1113.7473685000084
2008-03-27 08:23:26.738420,11.074739479417525,0.7113042122062978,0,0,2.4651991070520896,0,1160.4221169016976,1384.8886813264187
2008-03-28 08:23:26.738419,14.571487420957624,6.757379318249392,0,0,0.5678618196246475,0,1250.7040572310796,1160.4221169016976
2008-03-29 08:23:26.738418,31.50025909765875,10.701640466220582,1,0,1.2601359990256042,0,1430.344243604225,1250.7040572310796
